Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,A,0,0,0,0,22810000000.0,22830000000.0,20.98,21.25,2.26,4.54,4.47,4.55,18.76,22.25,19.94,7.03,22.93,5020000000.0,15.76,2.7,2690000000.0,1220000000.0,1120000000.0,3.44,-11.2,2160000000.0,6.82,1800000000.0,35.08,3.41,16.15,1030000000.0,643250000.0,1.35,71.09,74.64,2610000.0,315990000.0,315140000.0,0.36,88.24,4130000.0,1.86,1.31,4950000.0
0,0,AA,0,0,0,0,4210000000.0,7150000000.0,,10.18,-2.4,0.32,0.8,0.55,2.84,-1.28,13.88,6.84,6.48,13030000000.0,70.16,-12.0,3320000000.0,2520000000.0,-167000000.0,-0.9,,1020000000.0,5.48,1990000000.0,28.07,1.47,27.8,561000000.0,1030000000.0,1.53,22.34,26.51,3470000.0,185520000.0,185110000.0,6.07,0.0,5960000.0,1.85,4.15,7030000.0
0,0,AAPL,0,0,0,0,943300000000.0,967610000000.0,17.08,16.1,1.47,3.65,8.84,3.74,12.51,22.12,25.34,11.54,49.13,258490000000.0,54.15,-5.1,101840000000.0,77340000000.0,57170000000.0,11.89,-16.4,80090000000.0,17.41,112630000000.0,106.39,1.32,22.98,71860000000.0,45630000000.0,1.09,191.98,182.49,27460000.0,4600000000.0,4350000000.0,0.07,60.95,43450000.0,1.68,0.92,51260000.0
0,0,ABBV,0,0,0,0,105230000000.0,138610000000.0,20.16,7.5,1.38,3.22,,4.25,9.94,16.42,37.13,12.02,,32650000000.0,21.57,-1.3,25040000000.0,13950000000.0,5330000000.0,3.51,-11.7,5230000000.0,3.54,37920000000.0,,1.04,-5.29,13800000000.0,11140000000.0,0.77,76.02,80.13,8600000.0,1480000000.0,1480000000.0,0.09,71.89,28210000.0,2.45,2.16,19600000.0
0,0,ABC,0,0,0,0,19260000000.0,20650000000.0,21.06,12.3,1.81,0.11,6.51,0.12,9.07,0.53,0.99,2.81,27.86,175150000000.0,817.54,5.6,4580000000.0,2280000000.0,929880000.0,4.3,-90.6,2880000000.0,13.68,4640000000.0,152.81,0.95,13.9,2590000000.0,1880000000.0,1.2,83.98,79.86,1400000.0,210180000.0,152820000.0,27.13,67.99,8390000.0,5.99,5.42,8230000.0
0,0,ABT,0,0,0,0,150780000000.0,167340000000.0,57.99,23.74,2.27,4.91,4.88,5.45,22.97,8.53,13.37,3.71,8.28,30720000000.0,17.45,2.0,17920000000.0,7290000000.0,2580000000.0,1.47,60.8,3260000000.0,1.85,19960000000.0,64.13,1.58,17.53,5900000000.0,4510000000.0,0.87,81.47,76.79,5310000.0,1760000000.0,1750000000.0,0.72,76.49,13830000.0,2.84,0.81,13610000.0
0,0,ACE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACN,0,0,0,0,123000000000.0,117410000000.0,26.89,24.21,2.87,2.98,8.97,2.85,17.3,11.34,15.0,15.04,39.09,41240000000.0,64.54,3.8,12440000000.0,6790000000.0,4680000000.0,7.2,19.8,4770000000.0,7.49,23990000.0,0.17,1.34,21.56,6620000000.0,5320000000.0,1.0,183.71,168.56,1800000.0,616670000.0,635900000.0,0.23,72.46,5830000.0,3.52,0.92,6510000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
0,0,ADBE,0,0,0,0,149230000000.0,149680000000.0,57.45,31.53,1.68,14.77,15.05,14.82,44.45,26.25,28.55,10.35,28.45,10100000000.0,20.68,25.0,7840000000.0,3370000000.0,2650000000.0,5.35,-4.6,3480000000.0,7.17,4139999999.9999995,41.65,0.69,20.42,4190000000.0000005,2940000000.0,1.05,285.32,265.47,2600000.0,487950000.0,483940000.0,0.28,88.93,3580000.0,1.49,0.73,4930000.0
0,0,ADI,0,0,0,0,42190000000.0,47480000000.0,27.92,20.54,2.32,6.87,3.57,7.74,17.59,24.84,30.88,5.57,13.66,6140000000.0,16.59,-2.4,4230000000.0000005,2700000000.0,1520000000.0,4.06,-8.1,713600000.0,1.93,6040000000.0,51.42,1.52,31.76,2380000000.0,1260000000.0,1.56,106.4,104.12,2790000.0,369760000.0,368470000.0,0.34,92.53,5930000.0,2.12,1.61,4880000.0
0,0,ADM,0,0,0,0,23450000000.0,33240000000.000004,14.43,11.31,-1.46,0.37,1.24,0.52,12.02,2.57,2.83,2.69,8.76,64120000000.00001,113.58,-1.4,4179999999.9999995,2770000000.0,1650000000.0,2.9,-40.7,935000000.0,1.67,10700000000.0,56.44,1.52,33.74,-3240000000.0,1930000000.0,1.02,40.36,42.0,3690000.0,559180000.0,557790000.0,0.32,80.37,9790000.0,2.66,1.96,9080000.0
0,0,ADP,0,0,0,0,72070000000.0,71780000000.0,42.6,27.11,1.78,5.15,13.66,5.13,21.67,12.11,20.83,3.95,36.53,13990000000.0,32.08,4.1,5760000000.0,3310000000.0,1690000000.0,3.86,14.0,1830000000.0,4.21,2000000000.0,38.17,1.04,12.05,2660000000.0,1540000000.0,0.96,164.16,153.58,1760000.0,435230000.0,434610000.0,0.17,81.75,4040000.0,2.86,0.92,3520000.0
0,0,ADSK,0,0,0,0,38410000000.0,39250000000.0,,36.53,0.7,13.99,,14.3,202.96,-0.82,4.03,1.59,,2750000000.0,12.53,31.4,2300000000.0,193400000.0,-22600000.0,-0.1,,972100000.0,4.43,2290000000.0,,0.64,-1.12,615200000.0,609750000.0,1.37,165.03,158.35,1710000.0,219620000.0,219380000.0,0.17,98.68,4650000.0,2.34,2.37,4230000.0
0,0,ADT,0,0,0,0,4670000000.0,14440000000.0,,5.88,0.75,0.99,1.14,3.07,6.22,-11.01,8.07,1.36,-11.68,4710000000.0,6.24,11.3,3540000000.0,2320000000.0,-518190000.00000006,-0.69,,95680000.0,0.13,9840000000.0,237.19,0.44,5.41,1790000000.0,446090000.0,,6.17,6.73,2380000.0,756760000.0,103150000.0,1.2,98.65,37580000.0,12.18,32.93,29960000.0
0,0,AEE,0,0,0,0,18680000000.0,28550000000.0,21.86,21.6,4.77,3.13,2.42,4.77,11.78,14.3,24.22,3.38,11.31,5980000000.0,24.47,-2.0,2790000000.0,2420000000.0,855000000.0,3.48,26.5,8000000.0,0.03,9390000000.0,119.69,0.59,31.37,2300000000.0,-410120000.0,0.23,75.69,71.71,1190000.0,245600000.0,244430000.0,0.42,74.35,4160000.0,3.22,1.93,3310000.0
0,0,AEO,0,0,0,0,2870000000.0,4120000000.0,11.24,9.58,1.59,0.7,2.31,1.01,8.1,6.41,8.24,8.47,21.45,4099999999.9999995,23.37,7.7,1800000000.0,509190000.0,262720000.00000003,1.48,2.1,349670000.0,2.03,1600000000.0,128.49,1.46,7.22,436370000.0,142120000.0,1.08,17.53,20.16,4410000.0,172220000.0,155890000.0,5.86,94.61,16629999.999999998,3.09,14.4,16070000.0
0,0,AEP,0,0,0,0,44780000000.0,72250000000.0,21.81,20.52,3.69,2.76,2.32,4.46,14.16,12.6,18.26,2.71,10.82,16200000000.0,32.87,0.2,6180000000.0,5100000000.0,2040000000.0,4.14,26.1,396600000.0,0.8,27670000000.0,143.4,0.49,38.9,5230000000.0,-2210000000.0,0.16,88.97,82.96,2210000.0,493440000.0,493130000.0,0.02,75.76,8250000.0,3.5,1.67,7070000.0
0,0,AES,0,0,0,0,11150000000.0,31930000000.0,16.67,11.71,1.43,1.05,3.46,3.0,9.66,6.32,21.7,4.37,14.24,10650000000.0,16.07,-3.3,2570000000.0,3300000000.0,454000000.0,1.01,-77.5,1800000000.0,2.72,19980000000.0,350.03,1.34,4.87,2460000000.0,-533250000.0,0.66,16.64,16.79,5830000.0,662400000.0,661250000.0,0.35,97.39,14550000.0,2.68,2.53,14220000.0
0,0,AET,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AFL,0,0,0,0,41930000000.0,45550000000.0,13.77,12.64,2.12,1.91,1.61,2.08,10.09,14.26,20.35,1.91,12.44,21950000000.0,28.78,3.5,7190000000.0,4510000000.0,3130000000.0,4.09,29.4,4440000000.0,5.96,7870000000.0,30.21,0.43,34.9,6320000000.0,3530000000.0,0.47,54.27,50.04,2950000.0,748850000.0,736590000.0,1.77,70.52,9410000.0,3.13,1.27,9040000.0
0,0,AGN,0,0,0,0,52970000000.0,76850000000.0,,9.73,3.26,3.37,0.88,4.89,10.88,-45.94,3.97,0.37,-10.77,15710000000.0,46.71,-2.0,13520000000.0,7060000000.0,-7220000000.0,-21.46,,1780000000.0,5.44,24060000000.0,39.08,0.71,187.74,5420000000.0,5680000000.0,1.98,139.46,142.66,3920000.0,327800000.0,326950000.0,0.3,88.91,4450000.0,1.54,1.35,3710000.0
0,0,AIG,0,0,0,0,48450000000.0,73410000000.0,,10.82,0.23,1.01,0.8,1.52,9.93,-0.6,4.39,0.26,0.14,48200000000.0,54.14,6.4,10900000000.0,7400000000.0,-249000000.0,-0.33,-30.3,13450000000.0,15.46,36600000000.0,58.94,0.67,69.33,23000000.0,7120000000.0,1.01,53.31,46.5,5050000.0,869750000.0,869150000.0,0.14,92.01,16059999.999999998,3.58,1.85,17940000.0
0,0,AIV,0,0,0,0,7650000000.0,12660000000.0,9.08,165.87,3.33,8.07,4.35,13.36,21.82,90.36,21.5,2.03,47.69,947940000.0,6.35,-7.1,636600000.0,580300000.0,846640000.0,5.66,227.2,162290000.0,1.09,4010000000.0,194.46,0.93,11.82,396680000.0,62410000.0,0.51,50.84,49.2,1010000.0,144270000.0,147380000.0,0.92,101.8,2700000.0,3.12,2.66,1780000.0
0,0,AIZ,0,0,0,0,6710000000.0,8760000000.0,23.17,11.58,0.67,0.76,1.24,0.99,12.13,3.51,6.73,1.0,6.32,8850000000.0,143.75,48.6,704400000.0,722200000.0,291800000.0,4.74,56.3,1730000000.0,28.12,3690000000.0,67.46,0.59,88.16,979100000.0,8850000000.0,0.56,105.15,98.06,61470000.0,61470000.0,60780000.0,1.02,86.11,1340000.0,2.13,2.18,1370000.0
0,0,AKAM,0,0,0,0,13490000000.0,13570000000.0,38.98,17.64,1.93,4.9,4.08,4.93,17.85,12.78,17.39,6.06,10.55,2750000000.0,16.62,5.7,1760000000.0,760480000.0,351790000.0,2.1,99.4,1120000000.0,6.82,1280000000.0,38.94,3.19,20.08,977170000.0,486760000.0,0.38,78.8,72.65,1110000.0,163860000.0,159720000.0,3.12,91.02,7400000.0,7.01,5.18,7000000.0
0,0,ALL,0,0,0,0,33960000000.0,38980000000.0,14.87,10.27,1.06,0.83,1.59,0.95,9.61,6.19,8.55,1.91,10.87,41040000000.0,119.84,12.5,9130000000.0,4059999999.9999995,2390000000.0,6.88,28.4,4710000000.0,14.13,7020000000.0,30.0,0.49,64.53,5260000000.0,3170000000.0,0.71,100.47,94.16,1650000.0,333110000.0,331750000.0,0.38,81.28,5400000.0,3.07,1.63,4110000.0000000005
0,0,ALTR,0,0,0,0,2980000000.0,2990000000.0,1687.6,60.27,1.36,7.26,9.92,7.28,86.63,0.5,4.42,2.74,1.12,410980000.0,5.93,12.9,286110000.0,34560000.0,2049999.9999999998,0.03,-47.3,39770000.0,0.56,47350000.0,15.69,1.09,4.25,34860000.0,-77130000.0,,38.43,35.52,39010000.0,39010000.0,34110000.0,11.34,74.01,2020000.0,2.85,5.45,
0,0,ALXN,0,0,0,0,26680000000.0,29100000000.0,64.59,11.17,0.82,6.15,2.78,6.7,13.48,9.59,41.06,8.01,4.43,4340000000.0,19.45,22.5,3760000000.0,2160000000.0,416400000.0,1.86,136.0,1670000000.0,7.44,2880000000.0,29.68,3.87,43.29,556600000.0,1060000000.0,1.79,123.64,125.69,1440000.0,224300000.0,223700000.0,0.31,96.77,3190000.0,1.9,1.69,3400000.0
0,0,AMAT,0,0,0,0,42120000000.0,43550000000.0,12.62,12.39,1.72,2.67,5.14,2.76,9.93,22.11,25.21,13.32,45.73,15760000000.0,16.3,-22.7,7820000000.0,4380000000.0,3480000000.0,3.57,-39.5,3620000000.0,3.87,5310000000.0,64.76,2.79,8.76,3340000000.0,1580000000.0,1.62,42.08,39.97,9620000.0,936110000.0,926610000.0,0.3,81.5,17320000.0,1.75,1.82,14240000.0
0,0,AMD,0,0,0,0,36590000000.0,36700000000.0,133.29,32.54,1.43,6.0,20.09,6.02,62.62,4.46,6.79,5.95,21.73,6100000000.0,6.09,-22.8,2490000000.0,586000000.0,272000000.0,0.25,-80.2,1190000000.0,1.1,1340000000.0,75.22,2.08,1.65,-72000000.0,-233380000.0,3.37,30.17,25.7,67690000.0,969340000.0,999050000.0,0.8,66.97,113590000.0,1.39,10.57,110600000.0
0,0,AMGN,0,0,0,0,107710000000.0,118380000000.0,14.08,11.97,6.9,4.54,10.02,4.99,9.65,34.0,43.36,9.52,61.05,23750000000.0,37.12,0.1,19650000000.0,12270000000.0,8070000000.0,12.54,-13.8,26300000000.0,43.12,33509999999.999996,309.38,2.77,17.63,10410000000.0,7400000000.0,0.95,178.44,185.04,2900000.0,609940000.0,608960000.0,0.21,81.92,9450000.0,3.55,1.54,10360000.0
0,0,AMP,0,0,0,0,19760000000.0,21520000000.0,11.39,8.27,0.49,1.53,3.43,1.67,6.05,14.73,26.13,1.46,32.51,12890000000.0,90.21,-1.0,6660000000.0,3560000000.0,1900000000.0,13.11,-33.5,4280000000.0000005,31.99,5940000000.0,101.66,2.64,43.54,2960000000.0,-297880000.0,1.96,147.24,134.02,133900000.0,133900000.0,133360000.00000001,0.39,86.7,1720000.0,1.84,1.27,1860000.0
0,0,AMT,0,0,0,0,92290000000.0,121660000000.0,68.86,49.19,2.63,12.29,17.24,16.2,26.43,17.95,37.66,4.82,19.21,7510000000.0,17.03,4.1,5260000000.0,4600000000.0,1350000000.0,3.03,39.3,1000000000.0,2.27,28020000000.0,431.77,0.46,12.1,3740000000.0,3650000000.0,0.05,209.04,188.3,1690000.0,442020000.0,440710000.0,0.21,95.72,4080000.0,2.12,1.07,4370000.0
0,0,AMZN,0,0,0,0,992340000000.0,84.14,84.14,52.68,0.77,4.11,20.48,4.24,32.61,4.97,6.17,6.12,30.06,241550000000.0,494.21,17.0,93730000000.0,31440000000.0,12010000000.0,23.95,118.6,37020000000.0,75.19,69010000000.0,142.54,1.09,98.39,34360000000.0,20070000000.0,1.62,1867.48,1763.58,3990000.0,492050000.0,412730000.0,16.12,57.12,3260000.0,0.77,0.79,2780000.0
0,0,AN,0,0,0,0,3710000000.0,10470000000.0,9.56,9.76,1.22,0.18,1.33,0.5,11.49,1.87,3.51,4.38,15.01,21130000000.0,233.53,-5.3,3400000000.0,911100000.0,394700000.0,4.35,-1.8,48700000.0,0.55,6830000000.0,245.05,0.82,31.23,572000000.0,-96600000.0,1.14,41.19,38.12,,,58900000.0,13.56,87.13,8320000.0,11.23,15.54,6520000.0
0,0,ANF,0,0,0,0,1150000000.0,2280000000.0,12.22,11.91,-21.98,0.32,1.06,0.63,7.13,2.72,4.14,3.3,8.9,3590000000.0,53.74,0.4,2160000000.0,320040000.0,97850000.0,1.42,,586130000.0,8.92,1740000000.0,157.13,1.64,16.43,297790000.0,68860000.0,1.32,17.26,22.34,3080000.0,67870000.0,64910000.0,1.09,115.61,15300000.0,3.38,34.44,15130000.0
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AON,0,0,0,0,46750000000.0,54420000000.0,40.23,19.05,1.84,4.32,9.91,5.03,18.43,11.08,22.44,5.33,22.88,10820000000.0,44.42,1.7,4780000000.0,2950000000.0,1130000000.0,4.88,10.9,629600000.0,2.62,7690000000.0,158.06,1.1,19.82,1620000000.0,1790000000.0,0.69,189.24,172.02,240520000.0,240520000.0,237810000.0,1.2,90.97,1770000.0,1.81,0.74,1740000.0
0,0,APA,0,0,0,0,10260000000.0,20540000000.0,,17.06,0.97,1.44,1.44,2.88,4.51,-2.13,19.52,4.0,0.89,7140000000.0,18.76,-4.4,5630000000.0,4560000000.0,-152000000.0,-0.4,,327000000.0,0.87,8820000000.0,102.45,1.05,18.59,3760000000.0,-43000000.0,2.03,28.03,31.4,4390000.0,375920000.0,374770000.0,0.27,102.26,26330000.0,6.13,9.34,24860000.0
0,0,APC,0,0,0,0,36160000000.0,55050000000.0,75.63,29.09,0.99,2.78,3.95,4.23,7.29,3.68,18.96,3.71,6.05,13010000000.0,26.17,3.3,9170000000.0,7550000000.0,472000000.0,0.95,,2049999999.9999998,4.08,19710000000.0,187.15,0.77,18.21,5630000000.0,-666250000.0,1.57,70.59,56.63,14070000.0,501940000.0,500970000.0,0.28,88.5,18790000.0,1.98,3.75,18100000.0
0,0,APD,0,0,0,0,49550000000.0,51200000000.0,29.3,23.92,2.29,5.52,4.43,5.71,16.67,18.9,22.83,6.78,15.27,8970000000.0,40.83,1.5,2740000000.0,3070000000.0,1650000000.0,7.67,1.2,2750000000.0,12.51,3810000000.0,33.09,2.36,50.72,2720000000.0,312650000.0,0.73,218.72,190.66,1180000.0,220130000.0,219570000.0,0.23,89.15,2880000.0,2.29,1.31,3330000.0
0,0,APH,0,0,0,0,28950000000.0,31930000000.0,24.97,22.87,4.11,3.49,7.01,3.85,15.74,14.55,20.54,10.86,29.95,8289999999.999999,27.66,4.9,2650000000.0,2029999999.9999998,1210000000.0,3.88,0.7,987600000.0,3.31,3740000000.0,89.7,2.5,13.84,1330000000.0,968560000.0,1.07,93.75,92.67,1450000.0,297960000.0,297230000.0,0.42,99.0,3300000.0,2.21,1.49,3190000.0
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARNA,0,0,0,0,2890000000.0,1960000000.0,4.84,-11.91,-0.35,3.53,2.41,2.39,3.11,76.19,76.51,38.78,68.14,817270000.0,16.54,45544.3,-97060000.0,628840000.0,622700000.0,12.49,,1100000000.0,22.28,58150000.0,4.68,35.51,25.09,635220000.0,406340000.0,1.02,56.9,49.05,49570000.0,49570000.0,46250000.0,0.16,85.23,3650000.0,6.06,7.37,3730000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATI,0,0,0,0,3020000000.0,4490000000.0,17.87,10.34,0.93,0.74,1.56,1.1,9.87,4.41,7.36,3.46,9.6,4070000000.0000005,32.5,2.6,630300000.0,455100000.0,179400000.0,1.34,-74.1,217000000.0,1.72,1540000000.0,75.4,2.87,15.35,309900000.0,217400000.0,2.36,23.83,25.19,1520000.0,126030000.0,124660000.0,21.71,0.0,19060000.0,11.88,17.4,17110000.0
0,0,ATVI,0,0,0,0,36770000000.0,34000000000.0,20.84,18.64,3.63,5.0,3.14,4.62,13.76,23.91,27.58,6.98,16.44,7360000000.0,9.64,-7.1,4980000000.0,2470000000.0,1760000000.0,2.28,-10.6,4830000000.0,6.31,2960000000.0,25.48,2.63,15.14,1710000000.0,1400000000.0,0.94,45.46,45.69,7260000.0,766010000.0,757370000.0,1.15,91.54,16190000.000000002,2.28,2.41,18210000.0
0,0,AVB,0,0,0,0,29670000000.0,36850000000.0,29.06,41.87,17.64,12.95,2.73,16.08,25.06,43.78,36.49,2.8,9.52,2290000000.0,16.61,0.5,1520000000.0,1470000000.0,1000000000.0,7.25,20.3,63000000.0,0.45,7180000000.0,66.87,0.54,77.18,1350000000.0,1150000000.0,0.55,206.41,196.66,139400000.0,139400000.0,138650000.0,0.26,94.98,2009999.9999999998,3.05,1.96,1950000.0
0,0,AVP,0,0,0,0,1880000000.0,3730000000.0,,21.0,0.19,0.35,,0.7,7.59,-0.6,7.76,7.84,,5360000000.0,12.13,-14.8,3300000000.0,492200000.0,-46800000.0,-0.132,,406400000.0,0.92,1820000000.0,,0.88,-2.14,46300000.0,242140000.0,1.26,3.8406,2.9309,11240000.0,443220000.0,410190000.0,0.44,79.21,13490000.0,1.22,3.44,14070000.0
0,0,AVY,0,0,0,0,9590000000.0,11690000000.0,51.14,15.97,1.71,1.35,9.76,1.64,12.23,2.74,11.16,9.35,18.76,7120000000.0,82.46,-2.0,1920000000.0,956000000.0,195300000.0,2.24,,252100000.0,2.99,2270000000.0,228.59,1.14,11.75,477300000.0,415800000.0,1.48,110.68,106.32,84420000.0,84420000.0,83820000.0,0.62,90.78,1080000.0,1.61,1.46,1100000.0
0,0,AXP,0,0,0,0,106990000000.0,134050000000.00002,16.19,14.16,1.45,2.85,4.79,3.57,,18.18,21.32,3.63,32.69,37600000000.0,44.15,6.8,25510000000.0,,6700000000.0,7.85,-5.1,33280000000.0,39.85,61370000000.0,276.21,1.88,26.55,15410000000.0,,1.0,121.85,111.44,3100000.0,835080000.0,681330000.0,0.29,86.33,6180000.0,2.21,0.9,7110000.0
0,0,AZO,0,0,0,0,28320000000.0,33100000000.0,20.47,17.63,1.39,2.48,,2.89,13.16,12.7,18.86,14.13,,11430000000.0,450.2,4.6,5970000000.0,2520000000.0,1450000000.0,56.12,10.7,218060000.0,8.89,5150000000.0,,0.94,-64.58,2109999999.9999998,1210000000.0,0.73,1093.27,979.03,24530000.0,24530000.0,24360000.0,0.82,96.56,2.58,2.58,2.9,
0,0,BA,0,0,0,0,200570000000.0,206400000000.0,20.41,15.74,1.3,1.99,1605.77,2.05,15.35,10.06,11.24,6.05,1324.44,100660000000.0,175.33,-2.0,19640000000.0,13450000000.0,10130000000.0,17.47,-13.2,7730000000.0,13.74,15810000000.0,6813.79,1.07,0.22,14970000000.0,8449999999.999999,1.33,356.0,371.29,4570000.0,582580000.0,562230000.0,0.07,70.56,5070000.0,1.36,0.9,5360000.0
0,0,BAC,0,0,0,0,276090000000.0,213470000000.0,10.92,9.44,0.71,3.12,1.15,2.41,,32.27,40.83,1.21,10.7,88450000000.0,8.89,-1.1,88690000000.0,,27080000000.0,2.69,5.7,585190000000.0,61.55,495990000000.0,,,25.57,14270000000.0,,1.59,28.19,28.42,49650000.0,9510000000.0,8590000000.0,0.1,70.43,80520000.0,1.6,0.84,66319999.99999999
0,0,BAX,0,0,0,0,41910000000.0,44790000000.0,28.02,22.02,2.29,3.78,5.48,4.04,17.29,14.27,16.36,6.82,18.95,11080000000.0,21.02,-1.7,4830000000.0,2590000000.0,1590000000.0,2.93,-10.8,1910000000.0,3.74,4780000000.0,62.33,1.83,14.99,1790000000.0,794120000.0,1.11,78.79,75.19,2510000.0,510170000.0,509460000.0,0.13,88.23,5250000.0,2.15,1.09,4920000.0
0,0,BBBY,0,0,0,0,1390000000.0,1970000000.0,,4.88,-1.38,0.12,0.54,0.16,2.59,-1.14,3.52,3.88,-5.04,12030000000.0,89.57,-11.0,4099999999.9999995,761600000.0,-137220000.0,-1.02,,994770000.0,7.75,1490000000.0,58.12,1.88,19.93,918280000.0,538110000.0,1.59,12.21,14.64,5200000.0,128240000.00000001,122180000.0,3.84,112.1,62660000.0,13.78,76.63,58770000.0
0,0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BBT,0,0,0,0,38180000000.0,68280000000.0,12.72,10.88,1.11,3.45,1.38,6.17,,29.27,40.62,1.46,10.78,11070000000.0,14.4,3.0,10990000000.0,,3070000000.0,3.94,0.5,5110000000.0,6.67,32170000000.0,,,36.26,3300000000.0,,1.18,48.84,48.69,4410000.0,777360000.0,762850000.0,0.77,66.18,39780000.0,9.32,5.22,38260000.0
0,0,BBY,0,0,0,0,19500000000.0,21480000000.0,13.29,12.08,1.55,0.45,5.81,0.5,7.67,3.54,4.68,9.43,44.91,42910000000.0,157.39,0.4,9960000000.0,2800000000.0,1520000000.0,5.49,27.4,1760000000.0,6.58,4019999999.9999995,120.01,1.12,12.56,2210000000.0,1190000000.0,1.56,67.2,65.86,2780000.0,267040000.00000003,234320000.0,14.92,86.38,8560000.0,3.27,4.25,8780000.0
0,0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BDX,0,0,0,0,69120000000.0,88290000000.0,76.31,19.48,2.03,4.06,3.22,5.18,17.59,6.33,16.2,3.22,5.08,17040000000.0,63.37,-0.6,7800000000.0,5020000000.0,926000000.0,3.34,,696000000.0,2.58,20610000000.0,96.73,0.96,78.99,2880000000.0,2880000000.0,1.23,242.18,240.11,1420000.0,269730000.0,269030000.0,0.26,87.52,4720000.0,3.7,2.02,5310000.0
0,0,BEAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BEN,0,0,0,0,17500000000.0,14120000000.0,11.68,12.69,-5.98,2.95,1.79,2.38,7.74,26.1,30.19,7.01,12.38,5930000000.0,11.47,-11.4,2890000000.0,1820000000.0,1540000000.0,2.98,-17.1,5740000000.0,11.3,697900000.0,6.17,4.6,19.47,1780000000.0,743490000.0,1.01,33.77,32.78,2650000.0,540210000.0,282400000.0,45.0,51.16,28490000.0,11.77,10.04,27710000.0
0,0,BF-B,0,0,0,0,26820000000.0,29030000000.0,32.46,28.94,3.86,8.07,16.27,8.73,24.62,25.12,33.3,13.68,56.36,3320000000.0,6.94,1.5,2170000000.0,1180000000.0,835000000.0,1.73,44.5,307000000.0,0.64,2440000000.0,148.15,3.87,3.45,800000000.0,452880000.0,0.61,54.76,51.12,1280000.0,308290000.0,332120000.0,,,14110000.0,7.97,,14430000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BIG,0,0,0,0,937540000.0,2630000000.0,7.13,6.33,-13.0,0.18,1.5,0.5,6.48,2.68,4.32,5.96,21.11,5270000000.0,130.79,2.2,2120000000.0,405720000.0,141200000.0,3.49,-50.3,63570000.0,1.63,1680000000.0,258.9,1.25,16.61,194610000.0,-96120000.0,2.22,28.16,32.54,1220000.0,39900000.0,38560000.0,1.67,110.08,6680000.0,4.37,19.19,6280000.0
0,0,BIIB,0,0,0,0,44420000000.0,47530000000.0,9.9,7.47,1.49,3.22,3.21,3.44,6.72,33.79,46.8,15.38,33.82,13810000000.0,68.65,11.5,11640000000.0,7070000000.0,4670000000.0,23.14,20.1,3910000000.0,20.16,6380000000.0,46.15,2.84,71.33,6190000000.0,3130000000.0,1.51,231.19,271.03,1880000.0,193890000.0,193560000.0,0.47,93.42,2870000.0,1.66,1.48,3830000.0
0,0,BK,0,0,0,0,41350000000.0,-11060000000.0,11.23,10.08,1.35,2.57,1.11,-0.69,,25.08,31.66,1.13,9.69,16110000000.0,16.29,-7.0,16399999999.999998,,3850000000.0,3.88,-19.2,125480000000.0,131.05,69430000000.0,,,39.35,5900000000.0,,0.98,43.93,48.85,5420000.0,957520000.0,874730000.0,0.0,0.0,9760000.0,1.63,1.04,11450000.0
